TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,IP Address,TransactionDuration,AccountBalance,PreviousTransactionDate
TX001831,AC00396,198.92,10/23/2023 16:47,Debit,Milwaukee,4.101.189.38,100,2854.66,11/4/2024 8:10
TX001832,AC00402,137.81,10/26/2023 16:52,Debit,Detroit,145.76.10.8,44,2631.47,11/4/2024 8:07
TX001833,AC00385,136.88,7/18/2023 17:41,Credit,Memphis,115.241.186.164,71,7465.95,11/4/2024 8:10
TX001834,AC00167,133.07,9/13/2023 16:22,Debit,Sacramento,207.157.126.125,155,1670.99,11/4/2024 8:08
TX001835,AC00349,1.14,10/23/2023 16:15,Debit,Indianapolis,93.218.115.132,137,13913.92,11/4/2024 8:11
TX001836,AC00153,256.34,8/21/2023 16:42,Debit,Kansas City,89.18.54.235,99,7471.63,11/4/2024 8:07
TX001837,AC00197,56.11,3/27/2023 17:25,Debit,Boston,133.63.96.21,109,11123.65,11/4/2024 8:06
TX001838,AC00219,118.1,9/25/2023 16:07,Debit,Fort Worth,62.27.235.199,50,7976.6,11/4/2024 8:12
TX001839,AC00255,137.86,8/28/2023 16:16,Credit,Sacramento,110.64.1.201,120,8046.94,11/4/2024 8:11
TX001840,AC00035,813.78,8/7/2023 17:42,Credit,Atlanta,101.90.40.193,55,14935.5,11/4/2024 8:08
TX001841,AC00003,237.97,1/9/2023 17:26,Debit,Columbus,170.154.69.105,69,13486.15,11/4/2024 8:06
TX001842,AC00136,684.96,1/9/2023 16:19,Debit,Mesa,165.114.224.47,31,526.67,11/4/2024 8:07
TX001843,AC00337,878.63,4/6/2023 16:59,Debit,Columbus,61.95.76.233,139,4954.37,11/4/2024 8:07
TX001844,AC00265,276.56,4/10/2023 17:26,Debit,Austin,28.120.130.118,15,8942.58,11/4/2024 8:08
TX001845,AC00356,8.75,6/15/2023 16:10,Debit,Louisville,6.44.165.160,199,4044.62,11/4/2024 8:10
TX001846,AC00305,637.48,9/18/2023 16:27,Debit,Colorado Springs,72.192.101.196,207,4148.85,11/4/2024 8:08
TX001847,AC00300,103.15,8/30/2023 17:56,Debit,San Diego,161.177.41.214,179,11388.15,11/4/2024 8:07
TX001848,AC00301,505.6,2/14/2023 17:56,Debit,Denver,104.155.121.252,183,5347.57,11/4/2024 8:10
TX001849,AC00154,371.86,2/20/2023 17:28,Debit,Miami,41.110.46.150,91,1329.45,11/4/2024 8:08
TX001850,AC00201,14.26,11/27/2023 17:04,Debit,Virginia Beach,62.152.134.92,37,2475.65,11/4/2024 8:09
TX001851,AC00004,13.16,5/1/2023 17:36,Debit,Mesa,161.177.41.214,98,1019.46,11/4/2024 8:10
TX001852,AC00237,167.92,6/26/2023 17:54,Debit,Memphis,214.125.131.88,136,14321.73,11/4/2024 8:08
TX001853,AC00304,73.01,5/9/2023 17:02,Debit,Houston,193.217.248.188,101,2833.12,11/4/2024 8:09
TX001854,AC00086,201.5,7/14/2023 18:11,Credit,Dallas,193.83.0.183,196,12148.32,11/4/2024 8:08
TX001855,AC00483,150.3,8/7/2023 17:25,Debit,Las Vegas,188.77.83.72,204,14371.08,11/4/2024 8:08
TX001856,AC00288,23.7,10/26/2023 17:51,Debit,San Francisco,200.13.225.150,32,7947.44,11/4/2024 8:11
TX001857,AC00134,49.59,8/25/2023 16:45,Debit,Boston,18.92.67.57,147,6037.03,11/4/2024 8:09
TX001858,AC00130,720.13,2/14/2023 17:58,Credit,Omaha,155.140.33.42,96,387.02,11/4/2024 8:07
TX001859,AC00393,134.92,10/31/2023 16:46,Debit,Los Angeles,125.225.212.244,101,1081.97,11/4/2024 8:09
TX001860,AC00029,116.97,7/12/2023 16:52,Debit,Oklahoma City,23.92.205.75,299,729.7,11/4/2024 8:08
TX001861,AC00228,11.06,11/1/2023 17:59,Debit,Colorado Springs,30.229.179.194,13,2782.21,11/4/2024 8:07
TX001862,AC00131,88.29,1/20/2023 16:46,Credit,Houston,194.29.57.163,287,5245.93,11/4/2024 8:09
TX001863,AC00233,5.81,6/23/2023 17:36,Debit,Houston,141.121.30.32,222,1290.95,11/4/2024 8:08
TX001864,AC00017,103.48,1/30/2023 16:04,Debit,Baltimore,1.98.25.114,33,6494.25,11/4/2024 8:09
TX001865,AC00071,156.74,2/24/2023 18:22,Debit,Oklahoma City,147.234.20.46,136,4004.35,11/4/2024 8:08
TX001866,AC00128,505.14,1/3/2023 17:33,Debit,Portland,48.89.167.189,179,2525.47,11/4/2024 8:11
TX001867,AC00073,31.06,11/20/2023 16:59,Debit,Kansas City,41.0.10.107,61,11014.25,11/4/2024 8:07
TX001868,AC00353,7.61,9/21/2023 18:13,Debit,Atlanta,40.192.99.27,163,6275,11/4/2024 8:08
TX001869,AC00209,276.16,2/13/2023 16:14,Credit,Portland,64.15.0.66,71,1733.34,11/4/2024 8:11
TX001870,AC00396,145.77,4/5/2023 16:08,Debit,Memphis,158.129.49.240,237,5294.98,11/4/2024 8:11
TX001871,AC00439,369.44,11/20/2023 17:11,Debit,Detroit,26.113.209.69,19,5018.67,11/4/2024 8:08
TX001872,AC00063,558.86,3/15/2023 17:27,Debit,Austin,156.173.170.140,95,9844.32,11/4/2024 8:11
TX001873,AC00203,429.15,3/9/2023 16:21,Debit,Las Vegas,41.0.10.107,218,712.13,11/4/2024 8:11
TX001874,AC00394,36.74,2/6/2023 17:21,Debit,Tucson,187.52.200.18,133,6217.58,11/4/2024 8:07
TX001875,AC00258,79.14,4/12/2023 17:21,Credit,Portland,170.99.15.217,22,2229.56,11/4/2024 8:08
TX001876,AC00144,132.48,8/9/2023 18:38,Debit,Charlotte,44.197.126.59,101,9313.05,11/4/2024 8:07
TX001877,AC00169,136.48,8/14/2023 16:46,Debit,Charlotte,100.137.90.188,138,4618.53,11/4/2024 8:09
TX001878,AC00285,203.76,10/2/2023 16:33,Debit,Colorado Springs,221.105.243.251,37,6747.16,11/4/2024 8:09
TX001879,AC00047,750.95,9/8/2023 18:16,Debit,Chicago,136.105.231.135,27,5134.37,11/4/2024 8:11
TX001880,AC00460,0.84,1/1/2024 16:45,Debit,Austin,136.172.149.77,31,2207.54,11/4/2024 8:07
TX001881,AC00073,257.18,7/10/2023 17:00,Debit,Los Angeles,81.67.222.238,28,13336.15,11/4/2024 8:10
TX001882,AC00253,767.66,5/8/2023 17:44,Debit,San Jose,193.209.134.233,155,1801.69,11/4/2024 8:12
TX001883,AC00320,182.29,5/10/2023 16:55,Debit,San Diego,13.30.106.126,123,522.39,11/4/2024 8:08
TX001884,AC00462,184.51,9/4/2023 16:34,Credit,Portland,169.67.220.37,118,9381.64,11/4/2024 8:09
TX001885,AC00071,451.31,12/4/2023 16:57,Debit,Fort Worth,68.254.244.208,166,2963.29,11/4/2024 8:07
TX001886,AC00363,144.1,7/7/2023 17:24,Debit,Chicago,49.29.37.185,30,11523.64,11/4/2024 8:10
TX001887,AC00448,72.5,4/10/2023 17:48,Debit,Fort Worth,201.113.165.203,30,12723.62,11/4/2024 8:11
TX001888,AC00206,74.11,9/8/2023 16:09,Credit,Virginia Beach,147.119.62.178,71,3920.11,11/4/2024 8:08
TX001889,AC00181,22.15,5/3/2023 16:26,Debit,Denver,83.182.211.68,73,7451.83,11/4/2024 8:11
TX001890,AC00213,777.92,6/12/2023 18:56,Debit,Austin,194.88.79.54,97,7061.58,11/4/2024 8:09
TX001891,AC00470,790.07,5/26/2023 17:32,Debit,Miami,82.75.200.117,197,985.77,11/4/2024 8:10
TX001892,AC00451,406.33,10/2/2023 16:41,Credit,Miami,150.83.4.238,103,4298.34,11/4/2024 8:07
TX001893,AC00192,767.41,9/7/2023 16:28,Debit,Fort Worth,116.175.11.222,27,12799.34,11/4/2024 8:08
TX001894,AC00378,4.58,10/19/2023 16:13,Credit,Atlanta,89.6.100.149,135,811.24,11/4/2024 8:06
TX001895,AC00143,447.83,8/15/2023 16:22,Credit,Atlanta,162.151.179.167,88,13273.08,11/4/2024 8:07
TX001896,AC00499,49.67,2/20/2023 18:48,Debit,Atlanta,184.4.253.143,146,842.94,11/4/2024 8:08
TX001897,AC00168,77.83,12/27/2023 16:40,Credit,Kansas City,34.86.220.205,146,2471.53,11/4/2024 8:10
TX001898,AC00085,702.87,6/7/2023 17:06,Debit,Washington,216.31.34.238,184,1237.5,11/4/2024 8:11
TX001899,AC00144,133.56,1/24/2023 18:43,Debit,Atlanta,162.58.247.55,177,783.83,11/4/2024 8:06
TX001900,AC00185,868.05,1/12/2023 16:35,Credit,San Diego,197.52.3.107,119,3931.03,11/4/2024 8:09
TX001901,AC00338,52.87,3/31/2023 17:25,Debit,Indianapolis,91.103.147.166,70,960.96,11/4/2024 8:11
TX001902,AC00384,179,9/6/2023 16:01,Debit,Houston,49.10.93.200,121,7310.88,11/4/2024 8:10
TX001903,AC00336,1168.26,6/12/2023 16:25,Credit,Philadelphia,111.78.64.133,37,1385.74,11/4/2024 8:09
TX001904,AC00003,384.11,5/15/2023 16:35,Debit,Fort Worth,194.88.79.54,12,7902.52,11/4/2024 8:06
TX001905,AC00378,227.61,8/7/2023 16:16,Debit,Houston,220.179.173.114,61,4405.28,11/4/2024 8:07
TX001906,AC00217,40.83,8/16/2023 16:40,Debit,Indianapolis,1.238.163.61,24,3944.12,11/4/2024 8:12
TX001907,AC00280,19.76,3/31/2023 17:50,Debit,Nashville,166.41.54.117,240,1523.04,11/4/2024 8:10
TX001908,AC00184,484.24,5/29/2023 16:40,Debit,Raleigh,73.108.76.238,77,8042.3,11/4/2024 8:06
TX001909,AC00456,494.66,6/19/2023 16:59,Debit,Houston,133.63.96.21,110,5531.93,11/4/2024 8:06
TX001910,AC00151,301.47,1/26/2023 16:13,Debit,Colorado Springs,36.13.239.172,291,560.73,11/4/2024 8:09
TX001911,AC00366,199.09,5/19/2023 16:54,Debit,Detroit,157.47.114.20,89,1658.52,11/4/2024 8:08
TX001912,AC00383,38.95,10/18/2023 16:44,Debit,Los Angeles,211.42.9.0,50,731.52,11/4/2024 8:08
TX001913,AC00076,515.94,12/22/2023 16:42,Debit,San Francisco,27.215.118.94,37,1389.89,11/4/2024 8:11
TX001914,AC00290,41.93,2/13/2023 16:44,Debit,Fresno,211.45.75.44,136,5081.26,11/4/2024 8:06
TX001915,AC00347,137.84,11/13/2023 16:03,Debit,Omaha,195.226.203.234,83,1000.35,11/4/2024 8:09
TX001916,AC00034,95.35,7/26/2023 16:27,Debit,Chicago,39.163.103.27,131,1639.9,11/4/2024 8:07
TX001917,AC00373,93.14,1/2/2023 16:47,Debit,Memphis,83.207.115.164,151,5473.82,11/4/2024 8:07
TX001918,AC00382,1427.71,1/24/2023 17:26,Debit,New York,59.208.79.116,159,1729.26,11/4/2024 8:09
TX001919,AC00463,79.33,12/6/2023 16:10,Credit,Las Vegas,64.15.0.66,109,14798.1,11/4/2024 8:07
TX001920,AC00030,76.89,5/10/2023 17:49,Debit,Chicago,199.103.32.145,132,7374.26,11/4/2024 8:10
TX001921,AC00431,233.71,3/13/2023 17:30,Debit,Jacksonville,114.115.12.20,297,1231.98,11/4/2024 8:12
TX001922,AC00243,14.92,5/22/2023 16:51,Debit,Las Vegas,56.89.80.133,120,6611.26,11/4/2024 8:07
TX001923,AC00499,242.17,6/8/2023 16:28,Debit,Jacksonville,111.226.226.202,147,883.72,11/4/2024 8:10
TX001924,AC00065,122.98,7/24/2023 16:15,Debit,Jacksonville,113.134.242.82,228,5055.99,11/4/2024 8:09
TX001925,AC00492,129.35,8/28/2023 16:31,Debit,Las Vegas,179.43.245.131,130,7166.88,11/4/2024 8:09
TX001926,AC00062,138.33,7/7/2023 17:58,Debit,Dallas,31.127.129.152,69,232.56,11/4/2024 8:09
TX001927,AC00026,39.31,10/30/2023 17:24,Debit,Portland,203.197.235.35,178,1236.38,11/4/2024 8:06
TX001928,AC00201,91.85,10/16/2023 16:50,Debit,Seattle,64.89.183.39,148,802.09,11/4/2024 8:12
TX001929,AC00377,277.7,6/22/2023 16:38,Debit,Nashville,16.131.3.140,107,1423.2,11/4/2024 8:11
TX001930,AC00269,114.03,11/24/2023 16:30,Debit,Portland,10.191.172.154,172,13388.56,11/4/2024 8:11
TX001931,AC00239,302.63,2/28/2023 17:24,Credit,San Jose,182.225.2.156,10,2801.28,11/4/2024 8:07
TX001932,AC00070,31.19,4/25/2023 16:23,Debit,Charlotte,93.160.83.196,74,5545.96,11/4/2024 8:09
TX001933,AC00284,112.91,11/15/2023 18:04,Credit,Tucson,53.218.177.171,135,4764.48,11/4/2024 8:09
TX001934,AC00337,742.26,6/20/2023 17:04,Debit,San Diego,172.111.76.65,36,7868.19,11/4/2024 8:10
TX001935,AC00051,256.8,2/24/2023 16:49,Debit,Charlotte,173.232.121.213,80,1128.38,11/4/2024 8:09
TX001936,AC00328,378.68,1/6/2023 17:23,Debit,Fort Worth,31.75.105.19,239,7627.04,11/4/2024 8:07
TX001937,AC00064,571.93,9/20/2023 17:44,Debit,Washington,113.137.153.101,119,4026.03,11/4/2024 8:06
TX001938,AC00231,26.31,8/11/2023 16:38,Credit,Austin,187.199.178.27,163,7095.76,11/4/2024 8:06
TX001939,AC00362,205.58,8/16/2023 17:49,Debit,Portland,221.206.44.63,159,1501.95,11/4/2024 8:07
TX001940,AC00363,533.61,12/20/2023 16:17,Debit,Mesa,66.255.7.16,115,3656.93,11/4/2024 8:11
TX001941,AC00196,428.62,6/5/2023 16:02,Debit,Raleigh,71.93.189.160,72,3473.24,11/4/2024 8:10
TX001942,AC00360,361.22,4/17/2023 17:58,Debit,Raleigh,173.135.78.201,167,7061.73,11/4/2024 8:10
TX001943,AC00499,837.29,11/27/2023 16:14,Debit,Phoenix,217.233.219.196,216,6012.67,11/4/2024 8:07
TX001944,AC00213,117.25,4/3/2023 16:35,Credit,Atlanta,98.39.212.221,73,13694.68,11/4/2024 8:08
TX001945,AC00165,135.27,8/10/2023 16:16,Debit,Atlanta,166.79.195.157,131,9410.51,11/4/2024 8:09
TX001946,AC00299,185.1,8/8/2023 16:21,Debit,Albuquerque,211.97.88.141,23,6115.63,11/4/2024 8:10
TX001947,AC00119,113.54,9/22/2023 16:42,Debit,Columbus,155.19.119.0,273,5581.21,11/4/2024 8:08
TX001948,AC00409,354.96,11/29/2023 16:27,Debit,Fort Worth,5.50.152.168,96,6712.94,11/4/2024 8:08
TX001949,AC00100,224.22,1/23/2023 18:45,Debit,Fresno,148.234.210.167,37,8400.87,11/4/2024 8:12
TX001950,AC00244,737.1,7/19/2023 16:11,Debit,Washington,146.250.144.172,92,4644.19,11/4/2024 8:11
TX001951,AC00382,223.22,7/17/2023 16:20,Debit,Fort Worth,66.255.7.16,96,1734.22,11/4/2024 8:08
TX001952,AC00389,557.26,10/4/2023 17:06,Debit,San Jose,197.23.128.119,53,5237.12,11/4/2024 8:09
TX001953,AC00350,1496.57,2/27/2023 16:18,Debit,Memphis,182.84.41.229,95,969.06,11/4/2024 8:06
TX001954,AC00275,27.44,11/6/2023 17:23,Debit,Boston,177.172.184.163,164,5950.48,11/4/2024 8:08
TX001955,AC00231,310.09,11/24/2023 16:49,Debit,Detroit,89.18.54.235,166,9962.5,11/4/2024 8:10
TX001956,AC00449,80.38,3/6/2023 16:25,Debit,Kansas City,1.238.163.61,116,9662.88,11/4/2024 8:09
TX001957,AC00248,26.1,12/1/2023 17:45,Credit,Detroit,170.154.69.105,115,5243,11/4/2024 8:10
TX001958,AC00301,845.14,1/9/2023 16:21,Credit,Oklahoma City,8.244.162.185,183,1702.65,11/4/2024 8:11
TX001959,AC00023,59.73,5/22/2023 16:38,Debit,Fresno,186.57.149.225,56,800.93,11/4/2024 8:10
TX001960,AC00272,758.77,6/23/2023 16:12,Debit,San Antonio,163.69.89.200,114,7231.47,11/4/2024 8:08
TX001961,AC00377,301.51,2/24/2023 16:33,Debit,Charlotte,193.190.29.63,284,1052.31,11/4/2024 8:11
TX001962,AC00276,418.03,9/4/2023 17:46,Debit,Austin,47.167.178.158,161,10721.29,11/4/2024 8:08
TX001963,AC00427,118.06,5/24/2023 17:07,Credit,Las Vegas,7.146.35.122,31,13560.63,11/4/2024 8:07
TX001964,AC00220,483.92,10/16/2023 18:57,Debit,New York,145.179.219.57,115,3138,11/4/2024 8:06
TX001965,AC00370,78.93,2/17/2023 16:41,Debit,Mesa,211.45.75.44,145,9916.24,11/4/2024 8:12
TX001966,AC00187,36.63,5/4/2023 17:02,Debit,Miami,16.94.155.46,261,7941.73,11/4/2024 8:07
TX001967,AC00293,87.85,12/13/2023 17:25,Debit,Colorado Springs,184.146.10.88,63,3753.24,11/4/2024 8:07
TX001968,AC00203,1001.83,7/17/2023 17:46,Debit,Philadelphia,89.18.54.235,55,9733.83,11/4/2024 8:11
TX001969,AC00016,705.34,9/12/2023 18:52,Debit,Washington,63.67.150.226,124,5003.22,11/4/2024 8:12
TX001970,AC00189,146.55,8/3/2023 18:35,Debit,Virginia Beach,82.75.200.117,124,4087.44,11/4/2024 8:07
TX001971,AC00005,116.89,11/20/2023 16:31,Debit,Columbus,146.250.144.172,226,4880.31,11/4/2024 8:06
TX001972,AC00190,106.41,1/16/2023 16:37,Debit,Los Angeles,84.237.126.96,87,1310.38,11/4/2024 8:07
TX001973,AC00480,1087.9,3/27/2023 18:06,Debit,Boston,112.86.148.212,103,2513.51,11/4/2024 8:12
TX001974,AC00407,584.41,1/2/2023 16:51,Debit,Las Vegas,124.180.225.109,41,4475.22,11/4/2024 8:11
TX001975,AC00195,584.98,6/12/2023 16:25,Credit,Chicago,201.95.180.152,121,6521.05,11/4/2024 8:07
TX001976,AC00260,79.21,11/24/2023 17:52,Debit,Colorado Springs,165.143.173.165,140,1615.04,11/4/2024 8:07
TX001977,AC00006,173.13,10/5/2023 16:46,Credit,Atlanta,5.50.152.168,288,1490.34,11/4/2024 8:07
TX001978,AC00294,335.7,1/30/2023 17:47,Debit,El Paso,184.57.159.204,57,6601.44,11/4/2024 8:10
TX001979,AC00327,1225.5,11/27/2023 16:02,Credit,Las Vegas,156.187.182.236,109,8611.17,11/4/2024 8:11
TX001980,AC00013,422.81,11/20/2023 16:07,Debit,Los Angeles,77.92.193.22,193,1929.28,11/4/2024 8:10
TX001981,AC00386,135.43,10/6/2023 16:14,Debit,San Jose,120.170.93.69,92,5315.83,11/4/2024 8:08
TX001982,AC00256,584.88,12/19/2023 17:19,Debit,Philadelphia,91.204.200.167,121,548.45,11/4/2024 8:11
TX001983,AC00439,308.94,4/3/2023 16:35,Debit,Los Angeles,49.20.211.229,167,1931.66,11/4/2024 8:07
TX001984,AC00088,295.93,2/20/2023 17:26,Debit,Boston,145.179.219.57,117,1050.63,11/4/2024 8:09
TX001985,AC00303,1512.99,8/8/2023 17:15,Debit,Philadelphia,195.164.171.146,50,9963.39,11/4/2024 8:09
TX001986,AC00245,77.44,6/26/2023 16:28,Debit,Washington,195.164.171.146,268,1950.63,11/4/2024 8:10
TX001987,AC00188,92.5,9/25/2023 16:22,Credit,Seattle,113.137.153.101,70,6295.45,11/4/2024 8:08
TX001988,AC00225,97.74,9/4/2023 16:46,Credit,Los Angeles,218.238.171.184,137,4113.63,11/4/2024 8:07
TX001989,AC00278,291.68,8/7/2023 18:07,Debit,Columbus,72.128.135.172,90,1451.02,11/4/2024 8:11
TX001990,AC00311,56.96,6/26/2023 17:38,Debit,Albuquerque,70.130.169.235,135,1597.85,11/4/2024 8:07
TX001991,AC00206,436.8,7/3/2023 16:15,Debit,Seattle,19.228.76.177,92,1256.33,11/4/2024 8:10
TX001992,AC00329,259.49,6/9/2023 16:31,Debit,Austin,162.151.179.167,292,7320.61,11/4/2024 8:07
TX001993,AC00338,726.26,2/13/2023 17:13,Debit,Omaha,69.160.14.157,147,2150.38,11/4/2024 8:06
TX001994,AC00409,568.68,4/25/2023 18:47,Debit,Houston,189.248.139.91,101,2940.04,11/4/2024 8:08
TX001995,AC00114,77.57,12/13/2023 17:02,Debit,Atlanta,136.104.90.223,225,12801.93,11/4/2024 8:07
TX001996,AC00460,999.28,5/22/2023 17:45,Debit,Boston,125.89.163.224,40,4272.41,11/4/2024 8:12
TX001997,AC00373,14.16,1/9/2023 16:49,Credit,Oklahoma City,12.240.113.200,290,5399.76,11/4/2024 8:10
TX001998,AC00021,1142.83,7/14/2023 17:44,Credit,Omaha,219.98.242.240,48,2467.39,11/4/2024 8:11
TX001999,AC00235,61.33,9/20/2023 18:18,Debit,Raleigh,167.95.191.52,129,7537.4,11/4/2024 8:06
TX002000,AC00261,27.64,6/9/2023 17:14,Debit,New York,208.142.57.37,23,7498.51,11/4/2024 8:08
TX002001,AC00456,3.85,4/17/2023 16:27,Debit,San Jose,72.192.101.196,32,10506.41,11/4/2024 8:08
TX002002,AC00332,431.22,4/21/2023 16:25,Credit,Austin,111.226.226.202,129,6505.98,11/4/2024 8:07
TX002003,AC00245,178.55,12/15/2023 16:16,Debit,Houston,16.250.113.156,67,7568.4,11/4/2024 8:12
TX002004,AC00388,248.76,5/24/2023 16:12,Debit,Denver,80.75.92.66,56,546.46,11/4/2024 8:06
TX002005,AC00008,76.16,11/21/2023 16:45,Debit,San Francisco,100.128.70.210,99,1072.25,11/4/2024 8:12
TX002006,AC00066,347.25,1/30/2023 18:49,Debit,Indianapolis,33.28.138.82,250,7273.55,11/4/2024 8:08
TX002007,AC00227,28.04,2/15/2023 16:37,Debit,Los Angeles,114.223.129.47,146,11197.54,11/4/2024 8:12
TX002008,AC00352,325.98,7/20/2023 16:58,Debit,Washington,141.241.241.128,277,782.35,11/4/2024 8:08
TX002009,AC00481,249.56,11/20/2023 16:05,Debit,New York,49.10.93.200,246,4444.95,11/4/2024 8:11
TX002010,AC00341,17.43,2/23/2023 16:21,Debit,Albuquerque,155.19.119.0,33,10658.88,11/4/2024 8:08
TX002011,AC00065,198.01,4/24/2023 17:46,Credit,Austin,83.80.89.29,40,250.93,11/4/2024 8:10
TX002012,AC00248,585.58,9/4/2023 16:13,Debit,Raleigh,175.166.115.182,55,1729.02,11/4/2024 8:09
TX002013,AC00177,434.67,12/5/2023 18:33,Credit,Virginia Beach,13.149.61.4,124,1298.13,11/4/2024 8:10
TX002014,AC00139,510.7,6/7/2023 16:35,Credit,Nashville,156.96.135.18,294,5828.48,11/4/2024 8:07
TX002015,AC00252,331.98,8/28/2023 16:40,Debit,Denver,60.153.124.80,12,7600.99,11/4/2024 8:09
TX002016,AC00286,199.54,10/10/2023 17:24,Debit,Portland,16.250.113.156,268,9603.73,11/4/2024 8:10
TX002017,AC00001,212.97,11/14/2023 16:56,Debit,Atlanta,45.241.13.208,178,4180.4,11/4/2024 8:10
TX002018,AC00453,270.56,2/17/2023 16:57,Debit,Philadelphia,57.166.147.242,139,1268.44,11/4/2024 8:08
TX002019,AC00291,306.37,6/27/2023 18:26,Debit,Colorado Springs,21.122.39.207,120,9609.67,11/4/2024 8:07
TX002020,AC00113,643.02,10/2/2023 17:47,Credit,Detroit,34.125.226.63,85,11989.39,11/4/2024 8:07
TX002021,AC00390,98.48,2/16/2023 17:14,Debit,Miami,202.194.199.70,12,9538.92,11/4/2024 8:11
TX002022,AC00345,889.01,8/29/2023 17:55,Debit,Virginia Beach,198.166.198.233,169,4826.88,11/4/2024 8:11
TX002023,AC00011,537.86,9/19/2023 16:44,Debit,Kansas City,144.228.168.6,134,293.06,11/4/2024 8:09
TX002024,AC00106,241.18,5/30/2023 18:29,Debit,Mesa,12.240.113.200,162,1445.53,11/4/2024 8:06
TX002025,AC00087,130.54,4/5/2023 17:20,Debit,Atlanta,173.135.78.201,94,11204.62,11/4/2024 8:09
TX002026,AC00441,800.29,12/4/2023 16:25,Credit,San Diego,115.196.150.105,84,693.4,11/4/2024 8:11
TX002027,AC00069,8.81,5/22/2023 16:57,Debit,Dallas,35.67.21.23,165,13523.65,11/4/2024 8:09
TX002028,AC00020,28.52,6/2/2023 16:54,Debit,Detroit,40.10.25.102,163,662.51,11/4/2024 8:08
TX002029,AC00172,431.31,5/1/2023 16:18,Credit,Atlanta,223.189.165.37,99,342.73,11/4/2024 8:09
TX002030,AC00237,885.33,8/22/2023 18:41,Credit,Raleigh,40.226.196.34,59,7764.16,11/4/2024 8:10
TX002031,AC00186,199.23,9/4/2023 16:04,Debit,Tucson,24.148.92.177,54,9834,11/4/2024 8:07
TX002032,AC00165,42.26,10/26/2023 16:19,Debit,Raleigh,59.132.247.252,171,268.77,11/4/2024 8:09
TX002033,AC00438,166.06,7/14/2023 16:06,Debit,Indianapolis,85.239.236.80,172,5397.68,11/4/2024 8:07
TX002034,AC00435,357.72,8/7/2023 17:29,Debit,Miami,3.70.1.133,25,7659.5,11/4/2024 8:11
TX002035,AC00472,588.37,1/5/2023 17:48,Debit,Dallas,49.20.211.229,284,1926.08,11/4/2024 8:07
TX002036,AC00446,72.82,11/10/2023 16:50,Debit,Houston,25.188.196.47,127,6911.62,11/4/2024 8:06
TX002037,AC00427,162.36,11/22/2023 16:10,Debit,Tucson,125.89.163.224,147,7527.04,11/4/2024 8:09
TX002038,AC00230,584.82,10/17/2023 16:11,Credit,Nashville,201.114.165.141,109,12071.1,11/4/2024 8:09
TX002039,AC00172,38.15,10/6/2023 16:37,Credit,Oklahoma City,110.235.207.187,129,1425.47,11/4/2024 8:12
TX002040,AC00103,477.54,8/21/2023 17:20,Credit,San Francisco,29.168.185.63,52,1598.63,11/4/2024 8:06
TX002041,AC00467,639.57,12/18/2023 16:25,Debit,Philadelphia,189.183.50.147,43,11726.47,11/4/2024 8:12
TX002042,AC00094,58.23,7/26/2023 17:25,Debit,Phoenix,200.22.195.243,34,9189.76,11/4/2024 8:09
TX002043,AC00231,776.21,2/22/2023 17:15,Credit,Raleigh,213.15.9.253,99,4895.87,11/4/2024 8:06
TX002044,AC00032,248.76,3/20/2023 18:51,Debit,Portland,149.46.124.220,117,6178.77,11/4/2024 8:09
TX002045,AC00241,188.61,1/1/2024 17:16,Debit,Boston,107.248.120.12,26,7167.57,11/4/2024 8:06
TX002046,AC00263,675.37,12/29/2023 16:45,Credit,Jacksonville,10.223.224.50,31,4704.91,11/4/2024 8:11
TX002047,AC00012,94.82,3/21/2023 16:36,Credit,Columbus,175.230.206.232,56,1267.72,11/4/2024 8:12
TX002048,AC00009,425.18,2/20/2023 16:16,Credit,Fresno,27.93.195.98,135,5790.55,11/4/2024 8:11
TX002049,AC00041,50.28,2/2/2023 16:20,Debit,Oklahoma City,196.244.194.198,65,5729.1,11/4/2024 8:06
TX002050,AC00317,864.72,8/25/2023 16:35,Credit,Detroit,161.71.2.223,58,7379.38,11/4/2024 8:11
TX002051,AC00475,70.68,11/22/2023 17:01,Debit,El Paso,13.88.251.53,105,1478.41,11/4/2024 8:10
TX002052,AC00181,261.77,1/12/2023 18:07,Debit,Chicago,82.75.200.117,46,824.71,11/4/2024 8:11
TX002053,AC00120,183.22,10/5/2023 18:40,Debit,Milwaukee,64.15.0.66,63,1024.42,11/4/2024 8:07
TX002054,AC00331,58.32,7/31/2023 16:21,Credit,Louisville,87.50.72.69,275,6027.49,11/4/2024 8:06
TX002055,AC00500,156.86,1/30/2023 16:37,Debit,Charlotte,11.167.243.171,102,14453.35,11/4/2024 8:10
TX002056,AC00292,120.67,12/25/2023 18:16,Debit,Colorado Springs,214.247.164.80,233,5374.54,11/4/2024 8:12
TX002057,AC00436,308.62,10/6/2023 18:59,Credit,Sacramento,61.95.76.233,101,9148.08,11/4/2024 8:06
TX002058,AC00476,506.81,12/20/2023 16:17,Debit,Milwaukee,138.220.61.84,41,2757.23,11/4/2024 8:08
TX002059,AC00391,328.39,11/9/2023 16:47,Debit,New York,110.150.1.201,108,2523.83,11/4/2024 8:11
TX002060,AC00267,796.3,3/22/2023 16:03,Debit,Austin,93.160.83.196,64,1498.79,11/4/2024 8:08
